0	0.0000
1	5.0610
2	7.1774
3	9.6291
4	11.8577
5	13.9979
6	15.9882
7	17.8931
8	19.7029
9	21.4506
10	23.1387
11	24.7761
12	26.3511
13	27.8891
14	29.3909
15	30.8565
16	32.2904
17	33.6899
18	35.0652
19	36.4182
20	37.7422
21	39.0431
22	40.3222
23	41.5778
24	42.8129
25	44.0267
26	45.2293
27	46.4167
28	47.5878
29	48.7470
30	49.8963
31	51.0266
32	52.1463
33	53.2505
34	54.3359
35	55.4074
36	56.4692
37	57.5129
38	58.5444
39	59.5574
40	60.5595
41	61.5417
42	62.5112
43	63.4672
44	64.4028
45	65.3250
46	66.2272
47	67.1142
48	67.9825
49	68.8352
50	69.6692
51	70.4825
52	71.2750
53	72.0544
54	72.8112
55	73.5447
56	74.2586
57	74.9521
58	75.6285
59	76.2830
60	76.9159
61	77.5408
62	78.1316
63	78.7165
64	79.2801
65	79.8203
66	80.3490
67	80.8486
68	81.3269
69	81.7813
70	82.2144
71	82.6233
72	83.0170
73	83.3906
74	83.7487
75	84.0890
76	84.4373
77	84.7725
78	85.1059
79	85.4215
80	85.7291
81	86.0544
82	86.3827
83	86.7193
84	87.0592
85	87.4170
86	87.7823
87	88.1576
88	88.5416
89	88.9298
90	89.3148
91	89.6969
92	90.0615
93	90.4139
94	90.7609
95	91.1003
96	91.4254
97	91.7441
98	92.0635
99	92.3716
100	92.6714
101	92.9555
102	93.2134
103	93.4600
104	93.6765
105	93.8718
106	94.0547
107	94.2238
108	94.3848
109	94.5308
110	94.6717
111	94.8128
112	94.9523
113	95.0949
114	95.2253
115	95.3514
116	95.4838
117	95.6183
118	95.7538
119	95.9133
120	96.0749
121	96.2585
122	96.4465
123	96.6499
124	96.8430
125	97.0595
126	97.2724
127	97.4995
128	97.7495
129	98.0126
130	98.2818
131	98.5841
132	98.8864
133	99.2121
134	99.5685
135	99.9635
136	100.3812
137	100.8260
138	101.3035
139	101.8057
140	102.3208
141	102.8569
142	103.4157
143	103.9880
144	104.5756
145	105.1685
146	105.7696
147	106.3949
148	107.0386
149	107.6856
150	108.3414
151	109.0056
152	109.6574
153	110.3107
154	110.9582
155	111.5964
156	112.1998
157	112.8070
158	113.3859
159	113.9510
160	114.5028
161	115.0516
162	115.5821
163	116.1418
164	116.6803
165	117.1945
166	117.6893
167	118.1828
168	118.6278
169	119.0736
170	119.5124
171	119.9237
172	120.3065
173	120.6780
174	121.0386
175	121.3823
176	121.7129
177	122.0094
178	122.3483
179	122.7049
180	123.0870
181	123.4790
182	123.8774
183	124.3978
184	124.9455
185	125.5300
186	126.1643
187	126.4882
