0	0.0000
1	5.0609
2	7.1960
3	9.3716
4	11.4625
5	13.4271
6	15.2285
7	16.9107
8	18.5086
9	20.0157
10	21.4548
11	22.8291
12	24.1379
13	25.4058
14	26.6309
15	27.8152
16	28.9604
17	30.0677
18	31.1383
19	32.1760
20	33.1782
21	34.1509
22	35.0908
23	35.9994
24	36.8837
25	37.7393
26	38.5717
27	39.3793
28	40.1645
29	40.9220
30	41.6640
31	42.3792
32	43.0813
33	43.7634
34	44.4273
35	45.0756
36	45.7071
37	46.3221
38	46.9295
39	47.5201
40	48.1022
41	48.6719
42	49.2314
43	49.7796
44	50.3188
45	50.8506
46	51.3805
47	51.9053
48	52.4227
49	52.9386
50	53.4498
51	53.9570
52	54.4574
53	54.9558
54	55.4539
55	55.9497
56	56.4432
57	56.9328
58	57.4210
59	57.9090
60	58.3941
61	58.8792
62	59.3584
63	59.8383
64	60.3109
65	60.7800
66	61.2440
67	61.7014
68	62.1535
69	62.5980
70	63.0395
71	63.4693
72	63.8960
73	64.3183
74	64.7319
75	65.1447
76	65.5475
77	65.9396
78	66.3269
79	66.7043
80	67.0743
81	67.4347
82	67.7959
83	68.1485
84	68.4932
85	68.8342
86	69.1714
87	69.5080
88	69.8322
89	70.1584
90	70.4744
91	70.7976
92	71.1243
93	71.4474
94	71.7694
95	72.0870
96	72.3996
97	72.7107
98	73.0251
99	73.3305
100	73.6397
101	73.9621
102	74.2807
103	74.6129
104	74.9500
105	75.2873
106	75.6300
107	75.9788
108	76.3280
109	76.6655
110	77.0081
111	77.3632
112	77.7239
113	78.0926
114	78.4649
115	78.8417
116	79.2181
117	79.5984
118	79.9788
119	80.3635
120	80.7452
121	81.1289
122	81.5110
123	81.8942
124	82.2748
125	82.6507
126	83.0192
127	83.3803
128	83.7319
129	84.0704
130	84.4053
131	84.7247
132	85.0324
133	85.3267
134	85.6100
135	85.8881
136	86.1808
137	86.4616
138	86.7361
139	86.9862
140	87.2484
141	87.4942
142	87.7388
143	87.9975
144	88.2437
145	88.4944
146	88.7672
147	89.0399
148	89.3195
149	89.6143
150	89.9085
151	90.2073
152	90.5279
153	90.8531
154	91.1621
155	91.4987
156	91.8320
157	92.1800
158	92.5296
159	92.8895
160	93.2516
161	93.6212
162	93.9964
163	94.3690
164	94.7468
165	95.1347
166	95.5187
167	95.9080
168	96.2976
169	96.6834
170	97.0713
171	97.4503
172	97.8215
173	98.1906
174	98.5595
175	98.9218
176	99.2825
177	99.6357
178	99.9930
179	100.3443
180	100.6917
181	101.0334
182	101.3654
183	101.7034
184	102.0292
185	102.3524
186	102.6874
187	103.0105
188	103.3396
189	103.6876
190	104.0451
191	104.4123
192	104.7920
193	105.1815
194	105.5738
195	105.9729
196	106.3721
197	106.7725
198	107.1735
199	107.5657
200	107.9563
201	108.3295
202	108.7078
203	109.0923
204	109.4734
205	109.8516
206	110.2187
207	110.5840
208	110.9410
209	111.2913
210	111.6354
211	111.9640
212	112.2824
213	112.5754
214	112.8490
215	113.0916
216	113.3090
217	113.5103
218	113.7342
219	113.9696
220	114.1758
221	114.3763
222	114.5962
223	114.8084
224	115.0100
225	115.2120
226	115.3889
227	115.5374
228	115.6800
229	115.8078
230	115.9098
231	116.0032
232	116.0260
233	116.1150
234	116.2322
235	116.3820
236	116.5968
237	116.8412
238	117.1916
239	117.5426
240	117.9119
241	118.3906
242	118.6698
